Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Since,Family_Size,Alone,Partner,Sum_Mnt,Num_Accepted_Cmp,Num_Total_Purchases,Income_Binned,Cluster,income_group,purchase_group
3,67546.0,0.0,0.0,2012-08-31,90.0,864.0,134.0,768.0,150.0,38.0,172.0,1.0,4.0,10.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,12.0,2.0,False,True,2126.0,0.0,19.0,High,1,60k-80k,16-20
2,88420.0,0.0,0.0,2014-05-02,87.0,957.0,153.0,612.0,99.0,95.0,153.0,1.0,4.0,7.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,35.0,10.0,2.0,False,True,2069.0,3.0,19.0,Very High,1,80k-100k,16-20
1,31158.0,1.0,0.0,2013-01-27,62.0,25.0,6.0,16.0,20.0,0.0,5.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,11.0,3.0,False,True,72.0,0.0,5.0,Low,0,20k-40k,0-5
1,61671.0,0.0,1.0,2014-06-03,23.0,641.0,7.0,56.0,0.0,0.0,28.0,8.0,10.0,4.0,6.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,56.0,10.0,2.0,True,False,732.0,2.0,20.0,High,2,60k-80k,16-20
1,69719.0,0.0,0.0,2014-05-26,99.0,273.0,86.0,208.0,177.0,14.0,43.0,1.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,1.0,True,False,801.0,0.0,10.0,High,1,60k-80k,6-10
1,49160.0,0.0,1.0,2013-10-20,29.0,122.0,21.0,43.0,25.0,10.0,15.0,2.0,3.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,11.0,2.0,True,False,236.0,0.0,10.0,Medium,2,40k-60k,6-10
0,24882.0,1.0,0.0,2012-09-09,52.0,1.0,4.0,10.0,29.0,0.0,36.0,1.0,1.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,12.0,3.0,False,True,80.0,1.0,4.0,Low,0,20k-40k,0-5
3,90933.0,0.0,0.0,2014-03-31,90.0,1020.0,31.0,430.0,62.0,63.0,79.0,1.0,4.0,6.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,10.0,1.0,True,False,1685.0,1.0,14.0,Very High,1,80k-100k,11-15
3,113734.0,0.0,0.0,2014-05-28,9.0,6.0,2.0,3.0,1.0,262.0,3.0,0.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,10.0,1.0,True,False,277.0,0.0,27.0,,1,>100k,26-30
3,59292.0,0.0,1.0,2013-06-13,71.0,378.0,14.0,68.0,19.0,14.0,14.0,2.0,3.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,11.0,3.0,False,True,507.0,0.0,16.0,Medium,2,40k-60k,16-20
3,45759.0,1.0,1.0,2013-02-23,13.0,42.0,1.0,18.0,3.0,0.0,4.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,11.0,4.0,False,True,68.0,0.0,5.0,Medium,2,40k-60k,0-5
1,22148.0,0.0,0.0,2014-04-13,16.0,15.0,5.0,14.0,0.0,4.0,11.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,10.0,1.0,True,False,49.0,0.0,4.0,Low,0,20k-40k,0-5
2,73395.0,0.0,0.0,2014-03-18,94.0,272.0,7.0,80.0,20.0,7.0,11.0,1.0,4.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,10.0,2.0,False,True,397.0,0.0,14.0,High,1,60k-80k,11-15
1,29819.0,1.0,0.0,2013-10-24,77.0,9.0,1.0,24.0,2.0,1.0,2.0,3.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,11.0,2.0,True,False,39.0,0.0,6.0,Low,0,20k-40k,6-10
1,45688.0,0.0,1.0,2014-01-25,20.0,279.0,0.0,18.0,0.0,0.0,9.0,2.0,3.0,1.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,10.0,3.0,False,True,306.0,1.0,12.0,Medium,2,40k-60k,11-15
1,62820.0,0.0,0.0,2013-05-11,51.0,398.0,61.0,265.0,138.0,61.0,53.0,1.0,3.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,11.0,2.0,False,True,976.0,0.0,13.0,High,2,60k-80k,11-15
3,60491.0,0.0,1.0,2013-09-06,81.0,637.0,47.0,237.0,12.0,19.0,76.0,4.0,6.0,11.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,11.0,3.0,False,True,1028.0,0.0,24.0,High,2,60k-80k,21-25
1,33235.0,1.0,0.0,2014-02-05,71.0,45.0,0.0,16.0,2.0,1.0,6.0,1.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,10.0,3.0,False,True,70.0,0.0,6.0,Low,0,20k-40k,6-10
1,35701.0,0.0,0.0,2013-03-19,36.0,21.0,1.0,9.0,7.0,3.0,5.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,11.0,2.0,False,True,46.0,0.0,4.0,Low,0,20k-40k,0-5
2,31535.0,1.0,0.0,2013-09-26,95.0,15.0,4.0,13.0,0.0,0.0,19.0,1.0,1.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,11.0,3.0,False,True,51.0,1.0,4.0,Low,0,20k-40k,0-5
2,92556.0,0.0,0.0,2014-04-20,32.0,493.0,183.0,352.0,184.0,23.0,28.0,0.0,3.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,10.0,2.0,False,True,1263.0,0.0,21.0,Very High,1,80k-100k,21-25
1,67384.0,0.0,1.0,2012-11-10,32.0,957.0,40.0,175.0,158.0,53.0,107.0,2.0,7.0,8.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,12.0,2.0,True,False,1490.0,1.0,20.0,High,1,60k-80k,16-20
2,80573.0,0.0,0.0,2012-10-14,85.0,829.0,138.0,430.0,60.0,92.0,15.0,1.0,4.0,6.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,12.0,2.0,False,True,1564.0,0.0,23.0,Very High,1,80k-100k,21-25
1,77870.0,0.0,1.0,2012-08-22,93.0,1017.0,50.0,500.0,65.0,50.0,133.0,3.0,5.0,5.0,5.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,57.0,12.0,3.0,False,True,1815.0,3.0,15.0,High,1,60k-80k,11-15
3,52278.0,0.0,1.0,2013-01-25,24.0,953.0,0.0,71.0,0.0,0.0,174.0,6.0,10.0,5.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,11.0,2.0,True,False,1198.0,0.0,25.0,Medium,2,40k-60k,21-25
1,57107.0,0.0,1.0,2012-08-24,44.0,159.0,0.0,120.0,0.0,0.0,137.0,7.0,4.0,4.0,8.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,56.0,12.0,2.0,True,False,416.0,3.0,16.0,Medium,2,40k-60k,16-20
1,18929.0,0.0,0.0,2013-02-16,15.0,32.0,0.0,8.0,23.0,4.0,18.0,1.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,11.0,2.0,False,True,85.0,0.0,5.0,Very Low,0,<20k,0-5
3,36038.0,1.0,0.0,2013-05-31,82.0,23.0,0.0,15.0,0.0,2.0,7.0,2.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,11.0,2.0,True,False,47.0,0.0,6.0,Low,0,20k-40k,6-10
1,20180.0,0.0,0.0,2013-02-20,27.0,18.0,42.0,24.0,15.0,20.0,18.0,1.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,11.0,1.0,True,False,137.0,0.0,7.0,Low,0,20k-40k,6-10
3,34230.0,1.0,1.0,2012-12-26,72.0,15.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,12.0,4.0,False,True,21.0,0.0,3.0,Low,0,20k-40k,0-5
2,31878.0,0.0,1.0,2014-06-22,7.0,23.0,4.0,5.0,10.0,5.0,23.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,10.0,2.0,True,False,70.0,0.0,5.0,Low,0,20k-40k,0-5
2,70932.0,0.0,1.0,2014-01-19,57.0,200.0,193.0,100.0,46.0,185.0,185.0,2.0,6.0,2.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,10.0,3.0,False,True,909.0,0.0,20.0,High,1,60k-80k,16-20
1,91249.0,0.0,0.0,2012-10-20,84.0,1324.0,27.0,119.0,71.0,108.0,27.0,0.0,7.0,9.0,6.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,68.0,12.0,1.0,True,False,1676.0,5.0,22.0,Very High,1,80k-100k,21-25
2,77598.0,0.0,0.0,2013-10-01,53.0,1193.0,33.0,281.0,129.0,66.0,33.0,1.0,7.0,5.0,13.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81.0,11.0,1.0,True,False,1735.0,1.0,25.0,High,1,60k-80k,21-25
1,80982.0,1.0,1.0,2013-01-08,48.0,505.0,137.0,401.0,104.0,22.0,22.0,3.0,11.0,5.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65.0,11.0,3.0,True,False,1191.0,0.0,27.0,Very High,1,80k-100k,26-30
2,22701.0,1.0,0.0,2013-09-05,2.0,2.0,4.0,9.0,0.0,4.0,5.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,11.0,3.0,False,True,24.0,0.0,4.0,Low,0,20k-40k,0-5
3,55212.0,0.0,1.0,2012-11-23,65.0,1103.0,0.0,45.0,0.0,0.0,34.0,3.0,4.0,2.0,11.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,55.0,12.0,3.0,False,True,1182.0,2.0,17.0,Medium,2,40k-60k,16-20
1,70617.0,0.0,0.0,2013-06-23,45.0,353.0,61.0,753.0,40.0,46.0,27.0,1.0,3.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,11.0,2.0,False,True,1280.0,0.0,13.0,High,1,60k-80k,11-15
1,64849.0,0.0,0.0,2012-11-13,42.0,652.0,48.0,350.0,94.0,84.0,108.0,1.0,9.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,12.0,1.0,True,False,1336.0,1.0,18.0,High,1,60k-80k,16-20
2,62694.0,1.0,1.0,2013-06-17,29.0,379.0,6.0,157.0,25.0,91.0,91.0,5.0,9.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,11.0,4.0,False,True,749.0,0.0,19.0,High,2,60k-80k,16-20
3,61917.0,1.0,1.0,2013-11-20,83.0,46.0,4.0,36.0,2.0,2.0,1.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,11.0,4.0,False,True,91.0,0.0,6.0,High,2,60k-80k,6-10
3,67472.0,0.0,1.0,2013-09-28,93.0,162.0,31.0,127.0,8.0,17.0,69.0,2.0,4.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,11.0,3.0,False,True,414.0,0.0,13.0,High,1,60k-80k,11-15
2,21059.0,1.0,0.0,2014-01-07,40.0,8.0,3.0,19.0,3.0,3.0,8.0,3.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,10.0,3.0,False,True,44.0,0.0,6.0,Low,0,20k-40k,6-10
2,29543.0,2.0,0.0,2014-04-01,47.0,17.0,3.0,18.0,3.0,4.0,18.0,2.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,10.0,4.0,False,True,63.0,0.0,6.0,Low,0,20k-40k,6-10
1,75903.0,0.0,1.0,2013-04-08,50.0,340.0,108.0,185.0,130.0,38.0,100.0,2.0,6.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,11.0,3.0,False,True,901.0,0.0,21.0,High,1,60k-80k,21-25
2,34984.0,1.0,1.0,2012-09-06,40.0,8.0,4.0,15.0,3.0,5.0,3.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,12.0,4.0,False,True,38.0,0.0,4.0,Low,0,20k-40k,0-5
3,54998.0,0.0,1.0,2013-03-10,3.0,154.0,22.0,202.0,39.0,30.0,8.0,5.0,4.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,11.0,2.0,True,False,455.0,1.0,15.0,Medium,2,40k-60k,11-15
3,54356.0,0.0,1.0,2012-11-19,62.0,710.0,15.0,30.0,20.0,0.0,0.0,3.0,11.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,12.0,2.0,True,False,775.0,1.0,21.0,Medium,2,40k-60k,21-25
2,34242.0,0.0,1.0,2014-03-23,25.0,8.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,10.0,3.0,False,True,15.0,0.0,3.0,Low,0,20k-40k,0-5
1,25410.0,1.0,0.0,2013-08-31,48.0,2.0,2.0,4.0,13.0,13.0,4.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,11.0,3.0,False,True,38.0,0.0,5.0,Low,0,20k-40k,0-5
3,73356.0,0.0,0.0,2014-02-06,56.0,1050.0,14.0,322.0,0.0,14.0,112.0,1.0,5.0,11.0,5.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,40.0,10.0,2.0,False,True,1512.0,4.0,21.0,High,1,60k-80k,21-25
1,28320.0,0.0,1.0,2013-01-14,68.0,19.0,1.0,14.0,3.0,2.0,4.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,11.0,3.0,False,True,43.0,0.0,4.0,Low,0,20k-40k,0-5
1,23763.0,1.0,0.0,2012-08-07,64.0,22.0,0.0,6.0,6.0,2.0,6.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,12.0,2.0,True,False,42.0,0.0,4.0,Low,0,20k-40k,0-5
1,72570.0,0.0,0.0,2014-04-25,67.0,274.0,83.0,216.0,151.0,141.0,224.0,1.0,4.0,6.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,2.0,False,True,1089.0,0.0,22.0,High,1,60k-80k,21-25
2,34529.0,1.0,0.0,2012-09-14,94.0,68.0,6.0,38.0,3.0,6.0,41.0,2.0,2.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,12.0,3.0,False,True,162.0,0.0,7.0,Low,0,20k-40k,6-10
1,70792.0,0.0,0.0,2013-02-06,82.0,344.0,45.0,654.0,104.0,11.0,114.0,2.0,3.0,4.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,11.0,1.0,True,False,1272.0,0.0,17.0,High,1,60k-80k,16-20
1,63211.0,0.0,0.0,2012-11-02,3.0,145.0,193.0,459.0,205.0,26.0,145.0,2.0,3.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,12.0,2.0,False,True,1173.0,1.0,18.0,High,2,60k-80k,16-20
2,83891.0,0.0,1.0,2014-06-20,24.0,217.0,38.0,350.0,111.0,85.0,15.0,1.0,4.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,3.0,False,True,816.0,0.0,21.0,Very High,1,80k-100k,21-25
1,36065.0,1.0,1.0,2013-03-31,54.0,18.0,7.0,34.0,10.0,2.0,3.0,3.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,11.0,3.0,True,False,74.0,0.0,6.0,Low,0,20k-40k,6-10
1,39898.0,0.0,1.0,2013-02-12,20.0,69.0,8.0,26.0,12.0,7.0,12.0,2.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,11.0,3.0,False,True,134.0,0.0,7.0,Low,0,20k-40k,6-10
3,51141.0,0.0,0.0,2013-07-08,96.0,144.0,0.0,7.0,0.0,0.0,6.0,1.0,3.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,11.0,1.0,True,False,157.0,0.0,8.0,Medium,2,40k-60k,6-10
1,56939.0,0.0,1.0,2013-09-18,19.0,256.0,34.0,103.0,90.0,29.0,49.0,2.0,3.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,11.0,3.0,False,True,561.0,0.0,16.0,Medium,2,40k-60k,16-20
1,80872.0,0.0,0.0,2014-05-12,60.0,483.0,72.0,567.0,94.0,12.0,108.0,1.0,4.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,10.0,1.0,True,False,1336.0,0.0,18.0,Very High,1,80k-100k,16-20
3,72335.0,0.0,0.0,2012-08-13,2.0,1285.0,105.0,653.0,28.0,21.0,0.0,1.0,10.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,12.0,2.0,False,True,2092.0,1.0,22.0,High,1,60k-80k,21-25
3,61798.0,0.0,0.0,2013-11-23,13.0,338.0,4.0,89.0,11.0,8.0,13.0,1.0,4.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,11.0,1.0,True,False,463.0,0.0,15.0,High,2,60k-80k,11-15
3,76842.0,0.0,0.0,2014-05-03,37.0,605.0,10.0,345.0,84.0,54.0,32.0,1.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,10.0,1.0,True,False,1130.0,0.0,16.0,High,1,60k-80k,16-20
1,29478.0,1.0,0.0,2014-01-17,59.0,8.0,0.0,7.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,10.0,3.0,False,True,20.0,0.0,4.0,Low,0,20k-40k,0-5
1,46998.0,0.0,1.0,2012-10-22,55.0,172.0,41.0,86.0,45.0,6.0,27.0,5.0,5.0,3.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,12.0,2.0,True,False,377.0,1.0,13.0,Medium,2,40k-60k,11-15
1,96843.0,0.0,0.0,2013-04-23,60.0,448.0,71.0,951.0,40.0,17.0,17.0,1.0,6.0,11.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.0,11.0,1.0,True,False,1544.0,2.0,27.0,Very High,1,80k-100k,26-30
3,56551.0,1.0,1.0,2014-05-07,48.0,67.0,4.0,32.0,17.0,2.0,16.0,3.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,10.0,3.0,True,False,138.0,0.0,7.0,Medium,2,40k-60k,6-10
2,70053.0,0.0,1.0,2013-07-03,38.0,512.0,53.0,98.0,81.0,179.0,89.0,3.0,8.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,11.0,3.0,False,True,1012.0,0.0,23.0,High,1,60k-80k,21-25
3,71670.0,0.0,0.0,2013-07-09,8.0,1462.0,16.0,128.0,0.0,0.0,160.0,1.0,5.0,3.0,6.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,62.0,11.0,1.0,True,False,1766.0,4.0,14.0,High,1,60k-80k,11-15
1,44359.0,1.0,1.0,2014-06-17,19.0,20.0,0.0,14.0,7.0,3.0,1.0,3.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,10.0,4.0,False,True,45.0,0.0,6.0,Medium,2,40k-60k,6-10
1,40887.0,1.0,1.0,2013-05-06,32.0,50.0,4.0,44.0,10.0,10.0,43.0,3.0,3.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,11.0,3.0,True,False,161.0,1.0,7.0,Medium,2,40k-60k,6-10
1,48877.0,0.0,1.0,2014-01-05,27.0,102.0,1.0,15.0,2.0,0.0,24.0,1.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,10.0,2.0,True,False,144.0,0.0,7.0,Medium,2,40k-60k,6-10
1,74485.0,0.0,0.0,2013-08-24,58.0,499.0,149.0,815.0,173.0,49.0,49.0,1.0,6.0,7.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,11.0,2.0,False,True,1734.0,0.0,25.0,High,1,60k-80k,21-25
1,64474.0,0.0,1.0,2013-10-22,59.0,381.0,35.0,172.0,56.0,86.0,93.0,2.0,8.0,2.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,11.0,3.0,False,True,823.0,0.0,20.0,High,1,60k-80k,16-20
1,77226.0,0.0,1.0,2014-02-28,29.0,631.0,43.0,239.0,128.0,76.0,21.0,2.0,6.0,8.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,10.0,3.0,False,True,1138.0,0.0,26.0,High,1,60k-80k,26-30
1,72643.0,0.0,0.0,2013-02-27,60.0,526.0,80.0,553.0,123.0,94.0,53.0,1.0,3.0,10.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,75.0,11.0,1.0,True,False,1429.0,2.0,20.0,High,1,60k-80k,16-20
2,85738.0,0.0,0.0,2014-01-23,41.0,913.0,26.0,376.0,17.0,26.0,13.0,1.0,3.0,6.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,46.0,10.0,2.0,False,True,1371.0,2.0,20.0,Very High,1,80k-100k,16-20
1,55686.0,0.0,1.0,2013-02-14,27.0,673.0,0.0,199.0,37.0,47.0,26.0,2.0,6.0,3.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,11.0,2.0,True,False,982.0,1.0,14.0,Medium,2,40k-60k,11-15
1,39062.0,1.0,0.0,2014-03-25,28.0,23.0,0.0,9.0,0.0,0.0,12.0,1.0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,10.0,2.0,True,False,44.0,1.0,4.0,Low,0,20k-40k,0-5
1,34600.0,1.0,1.0,2013-01-01,8.0,199.0,33.0,60.0,8.0,3.0,15.0,5.0,5.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,11.0,4.0,False,True,318.0,1.0,12.0,Low,0,20k-40k,11-15
1,40794.0,0.0,1.0,2013-04-07,18.0,261.0,23.0,73.0,4.0,23.0,50.0,2.0,6.0,3.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,11.0,3.0,False,True,434.0,0.0,14.0,Medium,2,40k-60k,11-15
2,54690.0,1.0,1.0,2013-11-07,76.0,111.0,16.0,37.0,7.0,9.0,18.0,3.0,3.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,11.0,4.0,False,True,198.0,0.0,9.0,Medium,2,40k-60k,6-10
1,4428.0,0.0,1.0,2013-10-05,0.0,16.0,4.0,12.0,2.0,4.0,321.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,11.0,3.0,False,True,359.0,0.0,25.0,Very Low,0,<20k,21-25
2,32632.0,0.0,0.0,2012-08-02,32.0,63.0,151.0,137.0,153.0,19.0,53.0,2.0,4.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,12.0,2.0,False,True,576.0,0.0,16.0,Low,0,20k-40k,16-20
3,38236.0,1.0,1.0,2013-09-20,2.0,58.0,0.0,18.0,2.0,0.0,10.0,4.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,11.0,3.0,True,False,88.0,0.0,7.0,Low,0,20k-40k,6-10
1,36781.0,1.0,0.0,2014-04-10,16.0,29.0,1.0,17.0,0.0,3.0,13.0,1.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,10.0,3.0,False,True,63.0,1.0,5.0,Low,0,20k-40k,0-5
2,31385.0,1.0,0.0,2012-12-05,56.0,3.0,2.0,12.0,0.0,1.0,9.0,1.0,1.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,12.0,2.0,True,False,27.0,2.0,3.0,Low,0,20k-40k,0-5
1,24570.0,1.0,0.0,2013-02-27,97.0,28.0,34.0,62.0,11.0,14.0,44.0,3.0,4.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,11.0,3.0,False,True,193.0,0.0,8.0,Low,0,20k-40k,6-10
3,25509.0,1.0,0.0,2012-09-18,15.0,40.0,3.0,30.0,10.0,7.0,11.0,3.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,12.0,2.0,True,False,101.0,1.0,6.0,Low,0,20k-40k,6-10
1,94642.0,0.0,0.0,2014-02-12,35.0,879.0,143.0,797.0,106.0,143.0,143.0,0.0,5.0,7.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,73.0,10.0,2.0,False,True,2211.0,2.0,21.0,Very High,1,80k-100k,21-25
2,58646.0,0.0,1.0,2013-06-10,3.0,62.0,1.0,44.0,6.0,5.0,22.0,1.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,11.0,3.0,False,True,140.0,0.0,7.0,Medium,2,40k-60k,6-10
1,53201.0,1.0,1.0,2013-02-12,49.0,280.0,7.0,81.0,20.0,0.0,27.0,8.0,6.0,3.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,11.0,3.0,True,False,415.0,0.0,14.0,Medium,2,40k-60k,11-15
1,21994.0,0.0,1.0,2012-12-24,4.0,9.0,0.0,6.0,3.0,1.0,3.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,12.0,3.0,False,True,22.0,0.0,3.0,Low,0,20k-40k,0-5
1,57113.0,1.0,1.0,2013-02-06,45.0,182.0,4.0,33.0,0.0,2.0,42.0,6.0,4.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,11.0,4.0,False,True,263.0,0.0,10.0,Medium,2,40k-60k,6-10
